521.563949431158	499.458986196732
418.096697082007	541.633039538240
459.284298751436	582.174166616882
479.806106001320	567.606148257582
501.108719842923	585.795665335081
495.886567165768	527.493086654692
492.122759502434	587.329151897063
503.352602729229	536.575978751769
502.240410555538	550.431268829842
450.542983178846	587.301673712097
525.389090960477	581.500945780121
540.607456323187	547.491496038392
473.880976848723	607.013378633639
504.015557723013	586.850450889869
532.884818610809	540.328610000342
427.801653484185	604.291736172132
519.171804992575	503.585608897422
519.198716054298	580.183526557108
487.769050022073	560.358264648020
529.626078046284	595.768486050853
489.214242916464	655.117512950157
510.665721551187	613.163420167165
445.351322090220	560.839978938512
463.396343973937	528.130178046387
458.400579960337	531.896417364087
419.568284440451	536.736609633094
445.169813519541	548.618502897933
556.173456694789	662.786254393895
494.876730153669	628.318004100635
422.288096027558	623.187252922502
477.495095837463	607.404513141253
527.475580059016	558.317594773815
430.273282554616	604.859201539104
506.411548034858	615.561619870766
453.606466262170	552.187522390985
434.462597508420	573.556559524185
473.559503343769	567.967023990554
571.245534010376	482.819095021788
528.329166520142	553.327950505825
491.799708104337	591.072890944550
417.600096915235	562.712793195216
467.919799536981	602.916180089391
486.003724664978	532.197052471682
474.758798193638	533.143622206978
461.788564872571	508.212075384635
499.617292765625	548.641952695885
472.967826993272	538.577872225581
437.658943904435	633.838168293851
472.033513427881	544.460678080783
473.733345781375	625.314673857571
521.429952322188	619.226568212247
476.839241316860	552.220168222240
423.432143596678	502.461565654357
433.135145014095	622.269676378301
596.806262290185	565.096185347277
503.675493086634	506.662774792077
460.556885776910	587.802772431408
401.880645321893	563.589124124440
479.027310945828	537.690676203893
444.559858264162	513.851444705436
454.512218217400	536.219931107682
450.621155116641	652.594495998358
474.068209177866	581.642897041067
508.708836835437	559.552429062133
475.480303408071	612.293296794263
530.272213792727	568.098077025920
419.313573881414	551.203390998361
575.912030929082	558.466707926237
410.774807706039	546.837184734005
442.563663290571	496.354252751712
490.216859882102	568.093427031393
440.774487031854	593.545008045714
356.222055403334	649.790493898151
457.366572896745	687.595423805653
419.655189275650	580.498684350109
413.218489124702	546.638979800852
512.688452827462	544.293210347322
463.297529122064	598.114293198183
502.546811263210	507.379775362727
470.390708853928	537.517424512482
494.898188450591	584.283133635449
497.619688762819	578.809101770042
503.058850222530	583.295044270777
455.471821721589	561.324996548710
463.595218036231	516.768992002629
419.654004277549	586.209665741692
452.406424809489	590.838465767763
488.622390661266	582.254681512067
380.397125237279	622.679717005665
452.381831159947	617.955013157435
480.443669061885	613.463536344282
513.759699735003	577.317722649681
491.165370172535	576.722986675090
443.916710715363	537.702879430735
455.830625006075	550.242317648663
437.782842930477	594.590337830784
507.380828917716	516.456040381745
391.055813400129	588.530474590429
409.133037861095	565.651374122990
460.797256972854	592.057969324997
428.170471727592	599.948328708295
463.855817633324	489.424317935347
538.098515583938	557.217180482674
456.869698749489	560.199887381365
486.878807927697	572.396649232339
466.679469434818	622.330005591184
390.420362233285	606.109631011221
473.125243909759	537.921641343624
516.792612025321	578.475565834222
506.981946338780	549.293388850237
504.850060597368	569.381409313711
504.433536913440	609.579519357390
509.973898091042	597.380372881715
480.625989971226	537.546428886484
472.005567266005	488.310468499989
482.524163106018	603.723725041300
433.564971194482	571.643624285348
519.152841566871	666.362359673185
435.388358254761	490.006021779435
478.928248169808	573.923538723943
441.645454901098	517.277920886767
466.376199135347	552.685227524921
446.261154165307	608.873153962210
519.892724053982	601.427500977873
474.150188940194	629.221525017876
518.919237286813	563.351346369422
521.273818375589	565.426815821663
480.389788250136	605.176369976354
506.732332942079	628.601199454547
464.745404250512	591.548054000488
465.102128888603	639.406656444395
494.240269574346	543.596866523491
464.283818846770	582.799746236126
547.667093398159	619.305174629107
398.028177023064	640.908128171105
417.758958025996	612.233235367176
493.045716647613	545.098845850089
454.184670766326	524.631285352918
519.728275788571	578.425377160076
478.659981818187	579.739180132462
558.985886489905	559.064666613315
476.512891138204	526.389154183906
482.734261096569	649.753750798367
492.387785502241	581.723816259668
479.362613274899	590.325663121280
469.820638995888	537.285401708085
582.453147487092	534.366433187264
511.280569932536	596.708993598915
461.911660769990	574.888100239411
523.995153217918	638.717181369905
451.671884998400	564.060036450404
531.043267189236	516.394282481711
455.648973544264	514.710831039213
400.658686842836	560.679526321642
464.403347886168	539.601512971302
535.041327830351	552.701621921899
443.518313019597	525.981995578737
422.399330853011	636.302320126188
543.180969749399	570.183142501146
423.829953076326	520.217203394475
506.742734683790	517.422495624623
425.986269353543	598.768538441959
487.366496378028	584.389944888449
502.907029482222	544.614192125720
435.961859374538	661.888967932204
488.699584112237	592.636339159896
463.530028520403	586.137945098652
470.395431690014	603.446500711180
487.164619046679	614.631295608256
481.663120036679	531.736792694088
436.023134400409	572.117561610336
477.446111864585	584.913176343536
466.126119234867	634.034889056660
491.479114263358	558.819725334673
476.453816631933	624.303966753428
493.507055245744	475.177662739900
413.786600325769	562.662451124423
450.408810504207	541.717378900992
521.649453480997	530.120236311682
464.361017190624	592.239676551717
447.040460691824	547.437720371942
465.091117623621	606.113565511716
466.122261515330	643.809658828929
487.290370769880	646.126479038356
443.721224376011	608.754339732111
431.294378420474	587.041498447710
398.067972061526	570.625781313505
432.770139233134	614.755695468699
434.488538280043	534.859975701545
456.888748176057	579.484220204473
533.927070559136	620.306474716327
499.486323923237	594.435085585064
473.185113657076	587.966952731571
424.572888345177	547.393804305263
426.611831852883	535.836939413461
464.746765432898	642.570763935208
499.718446920434	542.142879918349
380.540859352354	601.687606968832
489.536128282578	568.120363645479
411.791336682287	544.498291782811
443.840536557968	658.540809758192
393.045526883446	510.988232687814
491.799357358020	569.763350755506
493.310692363707	600.076294636717
509.125038893130	509.104572528859
461.046169893904	622.533253971490
510.561626092616	499.577929644988
410.827618584266	557.497785145770
465.596816363805	539.164633349464
447.578272206130	612.980416017454
471.831297444072	528.918797425185
481.294415777772	489.683541814607
488.574007283924	561.692605336132
494.206463776532	646.326304508345
475.365530660298	522.651312475649
474.188182831522	492.959196229957
551.417208572608	597.349153914927
438.338694442782	595.260520359879
451.216378487918	539.272798393236
477.951886949795	520.570084201712
464.909705037877	591.684110422895
522.858147713835	542.443625436061
446.468900901326	564.095178706784
461.310483144266	600.918876929875
435.265122392929	579.831303401362
523.664341593665	542.566715593753
490.715132786669	506.118126617888
473.540843639302	590.301715377450
526.265718216616	526.580637291038
